epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
37,2713.22,1.522,2.15886,1.35754,1.53183,0,0.39191,0.51359,0.46716,0.28274,0.39466,0.51775,0.4764,0.28596,1.38248,1.8746,1.32977,1.55995,0,0.000715761,0.000715761,0.000715761
38,2786.01,1.49495,2.10111,1.32771,1.51125,0,0.44449,0.4828,0.46553,0.27953,0.44852,0.4878,0.4763,0.29453,1.38662,1.84907,1.40706,1.59021,0,0.000701588,0.000701588,0.000701588
39,2858.98,1.49482,2.10508,1.33366,1.50407,0,0.47629,0.49713,0.47946,0.2868,0.48884,0.51044,0.49091,0.29889,1.38904,1.83072,1.36237,1.58899,0,0.000687222,0.000687222,0.000687222
40,2931.9,1.49261,2.09617,1.32114,1.50773,0,0.38068,0.46516,0.43611,0.26293,0.3812,0.47098,0.44656,0.27031,1.36493,1.84019,1.44853,1.56853,0,0.000672675,0.000672675,0.000672675
41,3004.75,1.49884,2.09988,1.32015,1.50454,0,0.40281,0.53501,0.47138,0.28729,0.40978,0.54102,0.48156,0.29556,1.38703,1.83014,1.33782,1.57446,0,0.000657963,0.000657963,0.000657963
42,3077.59,1.48458,2.08736,1.30549,1.50348,0,0.39667,0.5123,0.45825,0.27977,0.40864,0.52909,0.47108,0.28202,1.36637,1.93197,1.38211,1.5751,0,0.000643101,0.000643101,0.000643101
43,3150.48,1.47473,2.07627,1.29335,1.49919,0,0.37681,0.57063,0.46129,0.27934,0.38336,0.57949,0.46827,0.28287,1.35695,1.86619,1.36569,1.55872,0,0.000628101,0.000628101,0.000628101
44,3223.47,1.48773,2.10936,1.30871,1.50419,0,0.40728,0.52513,0.47096,0.28195,0.41321,0.53186,0.47562,0.28173,1.37494,1.92366,1.35424,1.5693,0,0.000612981,0.000612981,0.000612981
45,3296.4,1.47479,2.08727,1.29687,1.49005,0,0.41432,0.53798,0.46857,0.2704,0.40059,0.58578,0.47674,0.28362,1.42394,1.84787,1.39682,1.59247,0,0.000597754,0.000597754,0.000597754
46,3369.29,1.48466,2.09508,1.28993,1.49827,0,0.43877,0.54893,0.48171,0.28851,0.44463,0.55263,0.48829,0.29549,1.39545,1.86206,1.33595,1.58874,0,0.000582435,0.000582435,0.000582435
47,3442.78,1.46585,2.08992,1.31082,1.48592,0,0.42206,0.54544,0.47913,0.29094,0.42629,0.54923,0.48885,0.28972,1.31821,1.86136,1.32257,1.52649,0,0.00056704,0.00056704,0.00056704
48,3515.72,1.47398,2.07257,1.28131,1.49567,0,0.4874,0.52935,0.48833,0.30094,0.5023,0.5466,0.50703,0.31381,1.3535,1.77122,1.29311,1.53007,0,0.000551584,0.000551584,0.000551584
49,3588.99,1.47358,2.08292,1.27964,1.49925,0,0.43496,0.53863,0.49096,0.29489,0.4436,0.54869,0.50284,0.30988,1.37528,1.80345,1.3184,1.56065,0,0.000536081,0.000536081,0.000536081
50,3662.17,1.46201,2.05509,1.27141,1.47949,0,0.39757,0.53401,0.47925,0.29527,0.40631,0.53817,0.48524,0.29702,1.35416,1.90163,1.38542,1.55598,0,0.000520548,0.000520548,0.000520548
51,3735.13,1.45304,2.05446,1.26263,1.47996,0,0.46288,0.53562,0.48447,0.2974,0.46421,0.55286,0.50075,0.30858,1.33099,1.79086,1.28018,1.51928,0,0.000505,0.000505,0.000505
52,3808.07,1.44975,2.02898,1.24891,1.47811,0,0.47239,0.54561,0.49111,0.30141,0.47927,0.55356,0.50405,0.3079,1.33794,1.84115,1.26141,1.53153,0,0.000489452,0.000489452,0.000489452
53,3880.93,1.45538,2.05524,1.27731,1.4794,0,0.45651,0.54492,0.48882,0.30365,0.4813,0.53948,0.50051,0.30735,1.32062,1.82677,1.31422,1.51087,0,0.000473919,0.000473919,0.000473919
54,3953.78,1.44562,2.03959,1.25433,1.4682,0,0.44254,0.55823,0.47807,0.29365,0.44568,0.56202,0.48983,0.29952,1.33854,1.78027,1.30342,1.53264,0,0.000458416,0.000458416,0.000458416
55,4026.77,1.44672,2.00093,1.229,1.46412,0,0.45921,0.54058,0.48696,0.29617,0.47166,0.53361,0.49482,0.30486,1.34773,1.82399,1.28367,1.55165,0,0.00044296,0.00044296,0.00044296
56,4099.72,1.44742,2.02362,1.24957,1.46886,0,0.42924,0.54256,0.4849,0.29452,0.42018,0.55262,0.49584,0.30406,1.34483,1.80094,1.30178,1.54341,0,0.000427565,0.000427565,0.000427565
57,4172.68,1.43773,2.03123,1.23049,1.47163,0,0.41754,0.56798,0.48681,0.2958,0.42662,0.57736,0.49932,0.30954,1.34756,1.76024,1.27075,1.53654,0,0.000412246,0.000412246,0.000412246
58,4245.58,1.43701,2.01953,1.23096,1.47852,0,0.40015,0.51638,0.47567,0.2943,0.40371,0.53607,0.4871,0.30007,1.34596,1.81995,1.29166,1.55436,0,0.000397019,0.000397019,0.000397019
59,4318.51,1.42666,2.01743,1.21792,1.46655,0,0.4483,0.55286,0.49048,0.29732,0.45132,0.55853,0.50126,0.30716,1.3496,1.80619,1.26681,1.54099,0,0.000381899,0.000381899,0.000381899
60,4391.51,1.42933,2.02182,1.22686,1.46509,0,0.44425,0.52215,0.46895,0.28982,0.44734,0.53055,0.48055,0.29567,1.31628,1.79737,1.33078,1.52209,0,0.000366899,0.000366899,0.000366899
61,4464.43,1.42772,2.01899,1.2065,1.46272,0,0.36409,0.53696,0.47097,0.29701,0.42334,0.49906,0.47915,0.30161,1.29359,1.76647,1.2943,1.51786,0,0.000352037,0.000352037,0.000352037
62,4537.3,1.41849,2.00477,1.1976,1.45902,0,0.42322,0.61165,0.49229,0.30258,0.43035,0.63515,0.50358,0.31052,1.31337,1.78444,1.25682,1.52306,0,0.000337325,0.000337325,0.000337325
63,4610.49,1.4028,1.97123,1.17482,1.42813,0,0.46066,0.59166,0.49701,0.30282,0.46383,0.5928,0.50568,0.30889,1.31122,1.78847,1.24174,1.50583,0,0.000322778,0.000322778,0.000322778
64,4683.35,1.41702,1.99251,1.20581,1.44769,0,0.44477,0.54703,0.48627,0.29353,0.44893,0.55414,0.50286,0.31348,1.34567,1.73202,1.25879,1.53385,0,0.000308412,0.000308412,0.000308412
65,4756.2,1.40493,2.00084,1.20486,1.44077,0,0.4714,0.56126,0.49982,0.30577,0.47924,0.56803,0.51441,0.32122,1.33855,1.74896,1.25637,1.54452,0,0.000294239,0.000294239,0.000294239
66,4829.71,1.40625,1.97204,1.18653,1.44109,0,0.45872,0.5607,0.49792,0.30797,0.4583,0.58419,0.50834,0.32004,1.32327,1.75138,1.25082,1.53526,0,0.000280275,0.000280275,0.000280275
67,4902.99,1.39876,1.9591,1.16388,1.43789,0,0.43571,0.51911,0.49091,0.31036,0.43478,0.5266,0.50184,0.31757,1.31308,1.77761,1.25338,1.52118,0,0.000266532,0.000266532,0.000266532
68,4976.2,1.40914,1.98404,1.16849,1.4416,0,0.49851,0.54629,0.50154,0.31618,0.50683,0.55551,0.51342,0.32625,1.31739,1.77859,1.25092,1.51512,0,0.000253024,0.000253024,0.000253024
69,5049.43,1.39764,1.96592,1.16282,1.42812,0,0.4413,0.54957,0.49304,0.30983,0.45158,0.5605,0.50549,0.31382,1.30329,1.77468,1.26465,1.51315,0,0.000239766,0.000239766,0.000239766
70,5122.26,1.38747,1.94034,1.16803,1.42855,0,0.4685,0.56966,0.51269,0.31852,0.47614,0.57639,0.52272,0.33028,1.31956,1.73833,1.23052,1.52341,0,0.000226769,0.000226769,0.000226769
71,5195.56,1.3738,1.92831,1.14567,1.41674,0,0.44677,0.56731,0.50777,0.32021,0.45268,0.57096,0.51841,0.32656,1.29704,1.77974,1.22996,1.50992,0,0.000214046,0.000214046,0.000214046
72,5268.41,1.38391,1.94093,1.13141,1.42334,0,0.46111,0.57946,0.51163,0.32386,0.47454,0.58244,0.52298,0.33022,1.29931,1.73451,1.20261,1.50976,0,0.000201611,0.000201611,0.000201611
73,5341.62,1.38102,1.96022,1.14071,1.42683,0,0.48613,0.54894,0.51154,0.32647,0.48936,0.55268,0.52297,0.33126,1.31191,1.74006,1.19585,1.5099,0,0.000189475,0.000189475,0.000189475
74,5414.88,1.37613,1.9331,1.15073,1.41815,0,0.44515,0.59992,0.50671,0.32135,0.45168,0.60877,0.51599,0.32758,1.31553,1.75002,1.19277,1.52242,0,0.000177651,0.000177651,0.000177651
75,5487.7,1.38339,1.96883,1.15059,1.43042,0,0.46644,0.58017,0.51537,0.32749,0.4733,0.58903,0.52868,0.33117,1.30224,1.76151,1.19193,1.51549,0,0.000166149,0.000166149,0.000166149
76,5560.96,1.37627,1.94808,1.11295,1.41206,0,0.45961,0.55778,0.50403,0.31541,0.47053,0.56784,0.51873,0.3237,1.31587,1.76055,1.23072,1.53115,0,0.000154982,0.000154982,0.000154982
77,5633.88,1.35108,1.91849,1.11217,1.40185,0,0.47184,0.55097,0.51067,0.32633,0.48021,0.5602,0.52115,0.33207,1.29335,1.72973,1.19376,1.50599,0,0.000144161,0.000144161,0.000144161
78,5706.85,1.37221,1.96467,1.13514,1.41726,0,0.43565,0.57514,0.50413,0.32141,0.44384,0.5852,0.51539,0.32723,1.28257,1.72851,1.21142,1.50176,0,0.000133695,0.000133695,0.000133695
79,5779.75,1.36421,1.94655,1.11247,1.41534,0,0.4556,0.57041,0.51267,0.32522,0.46513,0.58093,0.52949,0.32985,1.29835,1.76005,1.22195,1.51474,0,0.000123596,0.000123596,0.000123596
80,5852.62,1.35655,1.93241,1.10991,1.41775,0,0.49133,0.55566,0.51444,0.32599,0.50566,0.56534,0.52827,0.3331,1.28777,1.73323,1.19166,1.50146,0,0.000113873,0.000113873,0.000113873
81,5925.84,1.35455,1.92279,1.10727,1.4078,0,0.4663,0.56277,0.51323,0.3234,0.48384,0.56859,0.53006,0.33052,1.29799,1.76672,1.20222,1.51442,0,0.000104537,0.000104537,0.000104537
82,5998.77,1.35533,1.92341,1.09877,1.40224,0,0.45237,0.56761,0.50924,0.32096,0.45911,0.57634,0.51978,0.32438,1.286,1.73113,1.20952,1.50356,0,9.55951e-05,9.55951e-05,9.55951e-05
83,6071.75,1.35132,1.90458,1.09746,1.3988,0,0.46041,0.58214,0.51048,0.32576,0.46648,0.59137,0.52327,0.33247,1.28188,1.72523,1.1959,1.50811,0,8.70577e-05,8.70577e-05,8.70577e-05
84,6144.59,1.341,1.90038,1.09873,1.39671,0,0.45348,0.57462,0.5115,0.3214,0.46113,0.58372,0.52267,0.33006,1.29551,1.73245,1.1857,1.51145,0,7.89327e-05,7.89327e-05,7.89327e-05
85,6217.46,1.34093,1.92473,1.09627,1.39704,0,0.46481,0.55974,0.5124,0.3249,0.47078,0.5698,0.52513,0.33332,1.30499,1.73765,1.2054,1.50834,0,7.12282e-05,7.12282e-05,7.12282e-05
86,6290.27,1.33634,1.89382,1.07055,1.38168,0,0.44641,0.58685,0.51343,0.32774,0.45421,0.59691,0.52826,0.33597,1.29667,1.72554,1.19662,1.50661,0,6.39518e-05,6.39518e-05,6.39518e-05
87,6363.76,1.35067,1.91939,1.08517,1.3967,0,0.47374,0.56996,0.51636,0.32937,0.48345,0.57329,0.52738,0.33931,1.29295,1.7201,1.21385,1.50944,0,5.71106e-05,5.71106e-05,5.71106e-05
88,6437.38,1.35361,1.93251,1.10207,1.39384,0,0.4455,0.5838,0.51058,0.32394,0.4527,0.59303,0.5241,0.33323,1.3008,1.72908,1.20011,1.51584,0,5.07115e-05,5.07115e-05,5.07115e-05
89,6510.57,1.33629,1.90622,1.08393,1.38782,0,0.43296,0.59969,0.50928,0.32368,0.43968,0.60864,0.52022,0.33047,1.28784,1.73214,1.19735,1.50641,0,4.47606e-05,4.47606e-05,4.47606e-05
90,6583.49,1.33585,1.87921,1.07667,1.38115,0,0.46091,0.57828,0.51671,0.33085,0.46785,0.5856,0.52871,0.33696,1.28049,1.72065,1.18566,1.49729,0,3.9264e-05,3.9264e-05,3.9264e-05
91,6657.01,1.2687,1.73359,0.95894,1.34104,0,0.50236,0.55997,0.52244,0.33172,0.49978,0.5751,0.53432,0.33728,1.29434,1.74892,1.19519,1.51195,0,3.4227e-05,3.4227e-05,3.4227e-05
92,6730.02,1.2627,1.73217,0.95264,1.33867,0,0.47244,0.56194,0.51465,0.32885,0.48181,0.57283,0.53114,0.33694,1.29639,1.73278,1.20455,1.51622,0,2.96546e-05,2.96546e-05,2.96546e-05
93,6802.65,1.2687,1.72819,0.95678,1.34982,0,0.44645,0.60279,0.51169,0.32648,0.4517,0.61456,0.52418,0.33304,1.28636,1.72344,1.19591,1.50898,0,2.55513e-05,2.55513e-05,2.55513e-05
94,6875.33,1.2695,1.72155,0.94597,1.34388,0,0.46579,0.58532,0.52316,0.33364,0.47677,0.59629,0.53525,0.34226,1.28771,1.72814,1.18381,1.51026,0,2.19212e-05,2.19212e-05,2.19212e-05
95,6948.31,1.26142,1.71914,0.94109,1.33988,0,0.47643,0.57927,0.51989,0.33001,0.48411,0.5885,0.53158,0.33775,1.29087,1.72924,1.19045,1.51228,0,1.87678e-05,1.87678e-05,1.87678e-05
96,7020.88,1.26523,1.73221,0.94248,1.34108,0,0.458,0.58562,0.51449,0.32581,0.466,0.59485,0.52682,0.33536,1.29377,1.72458,1.19384,1.51257,0,1.60943e-05,1.60943e-05,1.60943e-05
97,7093.8,1.27163,1.72629,0.94294,1.34585,0,0.45532,0.57972,0.51392,0.32715,0.46071,0.58562,0.52387,0.33223,1.28796,1.74611,1.19058,1.51115,0,1.39032e-05,1.39032e-05,1.39032e-05
98,7166.65,1.26721,1.71749,0.94925,1.34287,0,0.47335,0.55823,0.51613,0.32621,0.48059,0.56663,0.52808,0.33467,1.2881,1.72979,1.19711,1.51067,0,1.21968e-05,1.21968e-05,1.21968e-05
99,7239.24,1.25626,1.71452,0.93977,1.33489,0,0.47199,0.57084,0.51344,0.32713,0.47834,0.5784,0.52467,0.33234,1.28738,1.74212,1.19219,1.51464,0,1.09768e-05,1.09768e-05,1.09768e-05
100,7311.87,1.25944,1.72711,0.93864,1.33577,0,0.46947,0.5599,0.51425,0.32776,0.476,0.56746,0.5241,0.33317,1.28514,1.73413,1.19341,1.51286,0,1.02443e-05,1.02443e-05,1.02443e-05
