epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
79,3835.94,1.44186,1.8775,1.16137,1.206,0,0.66723,0.68704,0.7019,0.49254,0.67253,0.69648,0.70842,0.51277,1.34278,1.69238,0.94529,1.10373,0,0.000473919,0.000473919,0.000473919
80,3884.5,1.43246,1.84928,1.17478,1.20813,0,0.69218,0.67806,0.70761,0.49457,0.69311,0.6842,0.71169,0.51517,1.32946,1.71611,0.93883,1.09615,0,0.000463579,0.000463579,0.000463579
81,3933.14,1.45105,1.85845,1.15283,1.20782,0,0.70683,0.67314,0.70812,0.49477,0.69787,0.69212,0.71365,0.51517,1.32922,1.68856,0.93664,1.09703,0,0.000453258,0.000453258,0.000453258
82,3981.72,1.43516,1.86572,1.13981,1.19904,0,0.69965,0.68625,0.70606,0.49772,0.70152,0.68832,0.70968,0.51487,1.32081,1.68558,0.93668,1.0932,0,0.00044296,0.00044296,0.00044296
83,4030.32,1.42024,1.85313,1.14834,1.19452,0,0.67602,0.6897,0.70093,0.49302,0.68108,0.69303,0.70526,0.51161,1.3201,1.70457,0.93203,1.09637,0,0.000432689,0.000432689,0.000432689
84,4078.65,1.44372,1.86044,1.15389,1.20645,0,0.70124,0.67074,0.70454,0.49705,0.7041,0.67617,0.71024,0.51241,1.31668,1.68742,0.93171,1.09257,0,0.000422449,0.000422449,0.000422449
85,4126.98,1.42015,1.84024,1.13771,1.18838,0,0.68913,0.70805,0.71376,0.50202,0.69686,0.68503,0.71712,0.51923,1.31631,1.68577,0.93056,1.09071,0,0.000412246,0.000412246,0.000412246
86,4175.62,1.41573,1.83808,1.12915,1.19038,0,0.7112,0.67961,0.71572,0.5081,0.71287,0.68148,0.72061,0.52542,1.30523,1.6878,0.92742,1.0863,0,0.000402084,0.000402084,0.000402084
87,4224.07,1.44283,1.85999,1.14408,1.19288,0,0.70447,0.67945,0.72035,0.51059,0.70727,0.684,0.72622,0.52835,1.3062,1.67879,0.91962,1.08639,0,0.000391966,0.000391966,0.000391966
88,4272.65,1.41427,1.84908,1.12558,1.18986,0,0.69235,0.69039,0.72212,0.51197,0.69312,0.6928,0.7277,0.52917,1.30492,1.67515,0.91593,1.08497,0,0.000381899,0.000381899,0.000381899
89,4321.22,1.41521,1.85823,1.13943,1.19867,0,0.66999,0.69812,0.72436,0.51216,0.67377,0.69854,0.72793,0.53189,1.30654,1.67599,0.92226,1.08636,0,0.000371885,0.000371885,0.000371885
90,4369.71,1.41268,1.82689,1.11764,1.17962,0,0.70262,0.68281,0.72717,0.51543,0.70336,0.68362,0.72941,0.53458,1.29864,1.67052,0.91513,1.08446,0,0.000361929,0.000361929,0.000361929
91,4418.27,1.42441,1.82981,1.11905,1.19767,0,0.71296,0.66901,0.72157,0.5113,0.7152,0.67035,0.72453,0.52966,1.30232,1.67636,0.91449,1.08537,0,0.000352037,0.000352037,0.000352037
92,4466.52,1.41745,1.83168,1.1103,1.18591,0,0.68784,0.70425,0.72389,0.51576,0.68884,0.70539,0.7268,0.53214,1.29969,1.66471,0.91256,1.08585,0,0.000342211,0.000342211,0.000342211
93,4514.76,1.41054,1.83231,1.11875,1.18361,0,0.72312,0.67756,0.727,0.51692,0.7254,0.67985,0.73052,0.53407,1.30217,1.66689,0.91336,1.0858,0,0.000332457,0.000332457,0.000332457
94,4563.24,1.38774,1.81147,1.09647,1.17865,0,0.69882,0.68109,0.72413,0.51822,0.70639,0.68167,0.72725,0.53011,1.2948,1.66007,0.90699,1.08198,0,0.000322778,0.000322778,0.000322778
95,4611.42,1.39586,1.80553,1.09325,1.17054,0,0.70877,0.70379,0.72906,0.52301,0.71736,0.70264,0.73219,0.53469,1.29181,1.66168,0.90303,1.07926,0,0.00031318,0.00031318,0.00031318
96,4660.01,1.40318,1.81059,1.12588,1.17521,0,0.70186,0.71699,0.72959,0.52238,0.71944,0.70129,0.73266,0.5332,1.29088,1.66813,0.90242,1.07746,0,0.000303665,0.000303665,0.000303665
97,4708.19,1.37158,1.77905,1.08311,1.16359,0,0.72576,0.69533,0.73139,0.52561,0.72759,0.69619,0.73375,0.53585,1.28259,1.65341,0.90043,1.07467,0,0.000294239,0.000294239,0.000294239
98,4756.76,1.39033,1.77211,1.07638,1.16773,0,0.73273,0.69102,0.73285,0.5265,0.73417,0.69251,0.7357,0.53562,1.28236,1.6525,0.89864,1.07436,0,0.000284906,0.000284906,0.000284906
99,4805.37,1.39044,1.79591,1.08861,1.17138,0,0.72003,0.69647,0.73056,0.52479,0.72225,0.69771,0.73415,0.53613,1.28395,1.64974,0.89659,1.07358,0,0.000275668,0.000275668,0.000275668
100,4853.51,1.3893,1.78712,1.0734,1.178,0,0.72639,0.68657,0.73199,0.52324,0.73588,0.6876,0.73619,0.53518,1.28108,1.65127,0.89043,1.07425,0,0.000266532,0.000266532,0.000266532
101,4901.66,1.37275,1.77367,1.06963,1.16797,0,0.74743,0.68151,0.73548,0.527,0.74988,0.68308,0.73927,0.53376,1.28174,1.65065,0.88567,1.07372,0,0.0002575,0.0002575,0.0002575
102,4949.94,1.37491,1.77551,1.08878,1.16749,0,0.72552,0.69656,0.73672,0.52705,0.72742,0.69862,0.74106,0.53366,1.28339,1.65336,0.88539,1.07409,0,0.000248577,0.000248577,0.000248577
103,4998.29,1.3746,1.76346,1.06434,1.16218,0,0.69441,0.7213,0.73758,0.52679,0.70716,0.71503,0.74178,0.53683,1.28056,1.64611,0.88606,1.07305,0,0.000239766,0.000239766,0.000239766
104,5046.87,1.36985,1.74951,1.07108,1.16664,0,0.74781,0.69414,0.73888,0.52898,0.75087,0.69646,0.74275,0.53907,1.27864,1.64569,0.8864,1.07119,0,0.000231071,0.000231071,0.000231071
105,5095.45,1.38492,1.7932,1.06466,1.17611,0,0.74485,0.70186,0.74062,0.53338,0.74726,0.70439,0.74453,0.54112,1.27595,1.64513,0.88313,1.07055,0,0.000222497,0.000222497,0.000222497
106,5144.04,1.38127,1.78235,1.07048,1.1767,0,0.75316,0.69508,0.74109,0.53315,0.75592,0.69726,0.74474,0.54192,1.27566,1.64359,0.88153,1.07032,0,0.000214046,0.000214046,0.000214046
107,5192.59,1.37076,1.76964,1.07158,1.15805,0,0.74483,0.70082,0.74258,0.53667,0.74881,0.70258,0.74623,0.54478,1.2765,1.64305,0.88085,1.06948,0,0.000205723,0.000205723,0.000205723
108,5241.17,1.36313,1.76396,1.07205,1.17468,0,0.74192,0.70416,0.7438,0.53749,0.74357,0.70588,0.74653,0.54669,1.27347,1.64057,0.8792,1.06803,0,0.000197532,0.000197532,0.000197532
109,5289.74,1.36736,1.78641,1.07172,1.16332,0,0.74324,0.70567,0.74541,0.53797,0.74526,0.70703,0.74894,0.54706,1.27545,1.63618,0.87598,1.06906,0,0.000189475,0.000189475,0.000189475
110,5338.33,1.35982,1.76496,1.04853,1.16418,0,0.74539,0.70627,0.74593,0.53917,0.74882,0.70705,0.75027,0.54741,1.27229,1.63145,0.87384,1.06767,0,0.000181557,0.000181557,0.000181557
