epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
61,8780.97,1.5143,2.20367,1.41358,1.78608,0,0.41911,0.54038,0.45064,0.25664,0.4233,0.54621,0.4586,0.25371,1.47415,2.12263,1.46888,1.88735,0,0.000352037,0.000352037,0.000352037
62,8924.72,1.49691,2.18091,1.40561,1.77017,0,0.40642,0.49687,0.45301,0.27533,0.41976,0.50822,0.4614,0.27552,1.40956,1.99869,1.47996,1.8198,0,0.000337325,0.000337325,0.000337325
63,9068.25,1.48828,2.18349,1.43979,1.77163,0,0.39238,0.5243,0.43038,0.25109,0.39769,0.53675,0.44069,0.25709,1.42132,1.96561,1.5063,1.8297,0,0.000322778,0.000322778,0.000322778
64,9211.67,1.48551,2.13791,1.42815,1.76523,0,0.38171,0.51119,0.4269,0.25062,0.37508,0.52812,0.43392,0.2558,1.41287,1.96432,1.54068,1.80913,0,0.000308412,0.000308412,0.000308412
65,9355.28,1.48757,2.169,1.44611,1.7875,0,0.40328,0.52555,0.47089,0.28598,0.40528,0.53047,0.47532,0.28506,1.43081,1.98456,1.43736,1.82238,0,0.000294239,0.000294239,0.000294239
66,9499.07,1.47599,2.1223,1.39353,1.76041,0,0.37623,0.55696,0.43796,0.26951,0.3855,0.55119,0.44297,0.26248,1.37475,1.99815,1.50036,1.78914,0,0.000280275,0.000280275,0.000280275
67,9642.87,1.46717,2.14527,1.40511,1.75446,0,0.40221,0.49757,0.44131,0.25848,0.39939,0.51557,0.44688,0.2596,1.43624,1.98538,1.57541,1.83798,0,0.000266532,0.000266532,0.000266532
68,9786.28,1.46407,2.12576,1.385,1.76333,0,0.4136,0.52903,0.47194,0.28854,0.41799,0.53568,0.48045,0.28468,1.40153,2.05204,1.49116,1.8143,0,0.000253024,0.000253024,0.000253024
69,9930.06,1.48052,2.13215,1.39212,1.75656,0,0.46154,0.49938,0.48295,0.28761,0.46805,0.50834,0.49407,0.28989,1.41884,1.99447,1.47184,1.83073,0,0.000239766,0.000239766,0.000239766
70,10074.1,1.48275,2.13662,1.36977,1.76577,0,0.39292,0.56172,0.45707,0.27355,0.39619,0.56671,0.46461,0.27471,1.4205,1.99067,1.51287,1.84101,0,0.000226769,0.000226769,0.000226769
